"","Date","Team","Lo","Avg","Hi","PrWL","TrWL","TeamPts","OppPts","Opp","WL"
"941","2018-12-30","Bulls",0.213,0.271,0.339,"0",0,89,95,"Raptors",0.83
"942","2018-12-30","Heat",0.57,0.679,0.772,"1",0,104,113,"Timberwolves",0.83
"943","2018-12-30","Kings",0.224,0.289,0.364,"0",0,114,121,"Lakers",0.83
"944","2018-12-30","Lakers",0.608,0.7,0.777,"1",1,121,114,"Kings",0.83
"945","2018-12-30","Magic",0.495,0.604,0.703,"1",1,109,107,"Pistons",0.83
"946","2018-12-30","Mavericks",0.469,0.57,0.665,"1",1,105,103,"Thunder",0.83
"947","2018-12-30","Pistons",0.266,0.381,0.511,"0",0,107,109,"Magic",0.83
"948","2018-12-30","Raptors",0.63,0.712,0.783,"1",1,95,89,"Bulls",0.83
"949","2018-12-30","Thunder",0.323,0.419,0.521,"0",0,103,105,"Mavericks",0.83
"950","2018-12-30","Timberwolves",0.225,0.314,0.419,"0",1,113,104,"Heat",0.83
"921","2018-12-29","Blazers",0.425,0.518,0.61,"1",0,105,115,"Warriors",0.56
"922","2018-12-29","Bucks",0.618,0.704,0.778,"1",1,129,115,"Nets",0.56
"923","2018-12-29","Cavaliers",0.25,0.315,0.389,"0",0,108,111,"Hawks",0.56
"924","2018-12-29","Celtics",0.462,0.543,0.622,"1",1,112,103,"Grizzlies",0.56
"925","2018-12-29","Clippers",0.58,0.705,0.805,"1",0,111,122,"Spurs",0.56
"926","2018-12-29","Grizzlies",0.372,0.447,0.526,"0",0,103,112,"Celtics",0.56
"927","2018-12-29","Hawks",0.599,0.67,0.734,"1",1,111,108,"Cavaliers",0.56
"928","2018-12-29","Hornets",0.468,0.555,0.64,"1",0,126,130,"Wizards",0.56
"929","2018-12-29","Jazz",0.539,0.627,0.708,"1",1,129,97,"Knicks",0.56
"930","2018-12-29","Knicks",0.265,0.353,0.453,"0",0,97,129,"Jazz",0.56
"931","2018-12-29","Nets",0.217,0.288,0.372,"0",0,115,129,"Bucks",0.56
"932","2018-12-29","Nuggets",0.49,0.607,0.713,"1",1,122,118,"Suns",0.56
"933","2018-12-29","Pelicans",0.485,0.582,0.674,"1",0,104,108,"Rockets",0.56
"934","2018-12-29","Rockets",0.321,0.415,0.516,"0",1,108,104,"Pelicans",0.56
"935","2018-12-29","Spurs",0.174,0.272,0.398,"0",1,122,111,"Clippers",0.56
"936","2018-12-29","Suns",0.262,0.371,0.496,"0",0,118,122,"Nuggets",0.56
"937","2018-12-29","Warriors",0.387,0.479,0.573,"0",1,115,105,"Blazers",0.56
"938","2018-12-29","Wizards",0.342,0.427,0.516,"0",1,130,126,"Hornets",0.56
"901","2018-12-28","Bulls",0.221,0.288,0.366,"0",1,101,92,"Wizards",0.7
"902","2018-12-28","Cavaliers",0.161,0.267,0.408,"0",0,94,118,"Heat",0.7
"903","2018-12-28","Clippers",0.426,0.54,0.65,"1",1,118,107,"Lakers",0.7
"904","2018-12-28","Hawks",0.201,0.262,0.336,"0",1,123,120,"Timberwolves",0.7
"905","2018-12-28","Heat",0.579,0.712,0.817,"1",1,118,94,"Cavaliers",0.7
"906","2018-12-28","Hornets",0.581,0.681,0.767,"1",1,100,87,"Nets",0.7
"907","2018-12-28","Lakers",0.314,0.434,0.562,"0",0,107,118,"Clippers",0.7
"908","2018-12-28","Magic",0.384,0.481,0.58,"0",1,116,87,"Raptors",0.7
"909","2018-12-28","Mavericks",0.177,0.265,0.378,"0",0,112,114,"Pelicans",0.7
"910","2018-12-28","Nets",0.227,0.313,0.415,"0",0,87,100,"Hornets",0.7
"911","2018-12-28","Nuggets",0.64,0.73,0.805,"1",1,102,99,"Spurs",0.7
"912","2018-12-28","Pacers",0.616,0.695,0.763,"1",1,125,88,"Pistons",0.7
"913","2018-12-28","Pelicans",0.603,0.714,0.804,"1",1,114,112,"Mavericks",0.7
"914","2018-12-28","Pistons",0.23,0.295,0.371,"0",0,88,125,"Pacers",0.7
"915","2018-12-28","Raptors",0.415,0.516,0.615,"1",0,87,116,"Magic",0.7
"916","2018-12-28","Spurs",0.19,0.256,0.337,"0",0,99,102,"Nuggets",0.7
"917","2018-12-28","Suns",0.273,0.392,0.525,"0",0,102,118,"Thunder",0.7
"918","2018-12-28","Thunder",0.459,0.59,0.71,"1",1,118,102,"Suns",0.7
"919","2018-12-28","Timberwolves",0.642,0.723,0.791,"1",0,120,123,"Hawks",0.7
"920","2018-12-28","Wizards",0.619,0.7,0.77,"1",0,92,101,"Bulls",0.7
"891","2018-12-27","76ers",0.285,0.353,0.427,"0",1,114,97,"Jazz",0.6
"892","2018-12-27","Blazers",0.214,0.278,0.352,"0",1,110,109,"Warriors",0.6
"893","2018-12-27","Bucks",0.58,0.648,0.711,"1",1,112,96,"Knicks",0.6
"894","2018-12-27","Celtics",0.332,0.465,0.603,"0",0,113,127,"Rockets",0.6
"895","2018-12-27","Jazz",0.566,0.636,0.701,"1",0,97,114,"76ers",0.6
"896","2018-12-27","Kings",0.557,0.679,0.781,"1",1,117,116,"Lakers",0.6
"897","2018-12-27","Knicks",0.291,0.352,0.419,"0",0,96,112,"Bucks",0.6
"898","2018-12-27","Lakers",0.22,0.323,0.446,"0",0,116,117,"Kings",0.6
"899","2018-12-27","Rockets",0.454,0.559,0.658,"1",1,127,113,"Celtics",0.6
"900","2018-12-27","Warriors",0.643,0.722,0.789,"1",0,109,110,"Blazers",0.6
"871","2018-12-26","Bulls",0.217,0.352,0.514,"0",0,94,119,"Timberwolves",0.8
"872","2018-12-26","Cavaliers",0.235,0.31,0.396,"0",0,87,95,"Grizzlies",0.8
"873","2018-12-26","Clippers",0.66,0.732,0.794,"1",1,127,118,"Kings",0.8
"874","2018-12-26","Grizzlies",0.594,0.675,0.747,"1",1,95,87,"Cavaliers",0.8
"875","2018-12-26","Hawks",0.417,0.494,0.572,"0",0,121,129,"Pacers",0.8
"876","2018-12-26","Heat",0.477,0.567,0.653,"1",0,104,106,"Raptors",0.8
"877","2018-12-26","Hornets",0.292,0.403,0.523,"0",0,132,134,"Nets",0.8
"878","2018-12-26","Kings",0.201,0.262,0.334,"0",0,118,127,"Clippers",0.8
"879","2018-12-26","Magic",0.592,0.689,0.771,"1",0,120,122,"Suns",0.8
"880","2018-12-26","Mavericks",0.571,0.68,0.773,"1",1,122,119,"Pelicans",0.8
"881","2018-12-26","Nets",0.627,0.698,0.76,"1",1,134,132,"Hornets",0.8
"882","2018-12-26","Nuggets",0.202,0.303,0.429,"0",0,103,111,"Spurs",0.8
"883","2018-12-26","Pacers",0.426,0.503,0.579,"1",1,129,121,"Hawks",0.8
"884","2018-12-26","Pelicans",0.205,0.3,0.417,"0",0,119,122,"Mavericks",0.8
"885","2018-12-26","Pistons",0.63,0.712,0.782,"1",1,106,95,"Wizards",0.8
"886","2018-12-26","Raptors",0.343,0.429,0.52,"0",1,106,104,"Heat",0.8
"887","2018-12-26","Spurs",0.555,0.677,0.779,"1",1,111,103,"Nuggets",0.8
"888","2018-12-26","Suns",0.229,0.313,0.412,"0",1,122,120,"Magic",0.8
"889","2018-12-26","Timberwolves",0.48,0.629,0.757,"1",1,119,94,"Bulls",0.8
"890","2018-12-26","Wizards",0.218,0.287,0.368,"0",0,95,106,"Pistons",0.8
"861","2018-12-25","76ers",0.16,0.413,0.721,"0",0,114,121,"Celtics",0.6
"862","2018-12-25","Blazers",0.272,0.353,0.444,"0",0,96,117,"Jazz",0.6
"863","2018-12-25","Bucks",0.142,0.634,0.947,"1",1,109,95,"Knicks",0.6
"864","2018-12-25","Celtics",0.35,0.73,0.932,"1",1,121,114,"76ers",0.6
"865","2018-12-25","Jazz",0.533,0.678,0.795,"1",1,117,96,"Blazers",0.6
"866","2018-12-25","Knicks",0.372,0.52,0.664,"1",0,95,109,"Bucks",0.6
"867","2018-12-25","Lakers",0.242,0.349,0.475,"0",1,127,101,"Warriors",0.6
"868","2018-12-25","Rockets",0.403,0.67,0.859,"1",1,113,109,"Thunder",0.6
"869","2018-12-25","Thunder",0.135,0.509,0.873,"1",0,109,113,"Rockets",0.6
"870","2018-12-25","Warriors",0.451,0.72,0.89,"1",0,101,127,"Lakers",0.6
"839","2018-12-23","Blazers",0.59,0.667,0.735,"1",1,121,118,"Mavericks",0.55
"840","2018-12-23","Bulls",0.311,0.512,0.709,"1",1,112,92,"Cavaliers",0.55
"841","2018-12-23","Cavaliers",0.547,0.708,0.83,"1",0,92,112,"Bulls",0.55
"842","2018-12-23","Celtics",0.603,0.716,0.807,"1",1,119,103,"Hornets",0.55
"843","2018-12-23","Clippers",0.234,0.329,0.441,"0",0,127,129,"Warriors",0.55
"844","2018-12-23","Grizzlies",0.188,0.269,0.369,"0",1,107,99,"Lakers",0.55
"845","2018-12-23","Hawks",0.223,0.296,0.381,"0",1,98,95,"Pistons",0.55
"846","2018-12-23","Heat",0.249,0.326,0.413,"0",1,115,91,"Magic",0.55
"847","2018-12-23","Hornets",0.195,0.268,0.355,"0",0,103,119,"Celtics",0.55
"848","2018-12-23","Kings",0.497,0.634,0.752,"1",1,122,117,"Pelicans",0.55
"849","2018-12-23","Lakers",0.61,0.711,0.794,"1",0,99,107,"Grizzlies",0.55
"850","2018-12-23","Magic",0.569,0.651,0.725,"1",0,91,115,"Heat",0.55
"851","2018-12-23","Mavericks",0.246,0.311,0.385,"0",0,118,121,"Blazers",0.55
"852","2018-12-23","Nets",0.504,0.638,0.753,"1",1,111,103,"Suns",0.55
"853","2018-12-23","Pacers",0.535,0.653,0.755,"1",1,105,89,"Wizards",0.55
"854","2018-12-23","Pelicans",0.417,0.554,0.682,"1",0,117,122,"Kings",0.55
"855","2018-12-23","Pistons",0.597,0.683,0.758,"1",0,95,98,"Hawks",0.55
"856","2018-12-23","Suns",0.225,0.342,0.481,"0",0,103,111,"Nets",0.55
"857","2018-12-23","Thunder",0.56,0.694,0.801,"1",0,112,114,"Timberwolves",0.55
"858","2018-12-23","Timberwolves",0.174,0.281,0.421,"0",1,114,112,"Thunder",0.55
"859","2018-12-23","Warriors",0.527,0.652,0.759,"1",1,129,127,"Clippers",0.55
"860","2018-12-23","Wizards",0.221,0.326,0.453,"0",0,89,105,"Pacers",0.55
"825","2018-12-22","76ers",0.523,0.626,0.718,"1",1,126,101,"Raptors",0.71
"826","2018-12-22","Bucks",0.416,0.516,0.614,"1",0,87,94,"Heat",0.71
"827","2018-12-22","Clippers",0.555,0.642,0.721,"1",1,132,111,"Nuggets",0.71
"828","2018-12-22","Heat",0.375,0.463,0.554,"0",1,94,87,"Bucks",0.71
"829","2018-12-22","Jazz",0.544,0.652,0.747,"1",0,106,107,"Thunder",0.71
"830","2018-12-22","Mavericks",0.179,0.254,0.348,"0",0,116,120,"Warriors",0.71
"831","2018-12-22","Nuggets",0.265,0.342,0.429,"0",0,111,132,"Clippers",0.71
"832","2018-12-22","Raptors",0.271,0.366,0.473,"0",0,101,126,"76ers",0.71
"833","2018-12-22","Rockets",0.418,0.574,0.716,"1",1,108,101,"Spurs",0.71
"834","2018-12-22","Spurs",0.264,0.41,0.575,"0",0,101,108,"Rockets",0.71
"835","2018-12-22","Suns",0.252,0.341,0.443,"0",0,146,149,"Wizards",0.71
"836","2018-12-22","Thunder",0.234,0.326,0.434,"0",1,107,106,"Jazz",0.71
"837","2018-12-22","Warriors",0.622,0.728,0.813,"1",1,120,116,"Mavericks",0.71
"838","2018-12-22","Wizards",0.548,0.642,0.727,"1",1,149,146,"Suns",0.71
"805","2018-12-21","Blazers",0.605,0.72,0.812,"1",0,90,120,"Jazz",0.6
"806","2018-12-21","Bucks",0.264,0.364,0.478,"0",1,120,107,"Celtics",0.6
"807","2018-12-21","Bulls",0.253,0.383,0.533,"0",1,90,80,"Magic",0.6
"808","2018-12-21","Cavaliers",0.181,0.268,0.377,"0",0,110,126,"Raptors",0.6
"809","2018-12-21","Celtics",0.526,0.64,0.74,"1",0,107,120,"Bucks",0.6
"810","2018-12-21","Grizzlies",0.151,0.252,0.39,"0",0,99,102,"Kings",0.6
"811","2018-12-21","Hawks",0.191,0.277,0.383,"0",1,114,107,"Knicks",0.6
"812","2018-12-21","Hornets",0.531,0.618,0.698,"1",1,98,86,"Pistons",0.6
"813","2018-12-21","Jazz",0.266,0.413,0.577,"0",1,120,90,"Blazers",0.6
"814","2018-12-21","Kings",0.58,0.722,0.83,"1",1,102,99,"Grizzlies",0.6
"815","2018-12-21","Knicks",0.595,0.701,0.79,"1",0,107,114,"Hawks",0.6
"816","2018-12-21","Lakers",0.578,0.658,0.73,"1",1,112,104,"Pelicans",0.6
"817","2018-12-21","Magic",0.45,0.59,0.717,"1",0,80,90,"Bulls",0.6
"818","2018-12-21","Nets",0.39,0.477,0.565,"0",0,106,114,"Pacers",0.6
"819","2018-12-21","Pacers",0.418,0.505,0.591,"1",1,114,106,"Nets",0.6
"820","2018-12-21","Pelicans",0.254,0.327,0.409,"0",0,104,112,"Lakers",0.6
"821","2018-12-21","Pistons",0.277,0.367,0.468,"0",0,86,98,"Hornets",0.6
"822","2018-12-21","Raptors",0.616,0.74,0.834,"1",1,126,110,"Cavaliers",0.6
"823","2018-12-21","Spurs",0.552,0.712,0.832,"1",1,124,98,"Timberwolves",0.6
"824","2018-12-21","Timberwolves",0.156,0.27,0.426,"0",0,98,124,"Spurs",0.6
"801","2018-12-20","Clippers",0.602,0.694,0.773,"1",1,125,121,"Mavericks",1
"802","2018-12-20","Heat",0.445,0.554,0.658,"1",1,101,99,"Rockets",1
"803","2018-12-20","Mavericks",0.226,0.305,0.398,"0",0,121,125,"Clippers",1
"804","2018-12-20","Rockets",0.329,0.466,0.609,"0",0,99,101,"Heat",1
"777","2018-12-19","76ers",0.6,0.699,0.782,"1",1,131,109,"Knicks",0.71
"778","2018-12-19","Blazers",0.602,0.75,0.856,"1",1,99,92,"Grizzlies",0.71
"779","2018-12-19","Bucks",0.53,0.63,0.72,"1",1,123,115,"Pelicans",0.71
"780","2018-12-19","Bulls",0.415,0.645,0.823,"1",0,93,96,"Nets",0.71
"781","2018-12-19","Cavaliers",0.252,0.381,0.529,"0",0,99,110,"Hornets",0.71
"782","2018-12-19","Celtics",0.606,0.703,0.785,"1",0,103,111,"Suns",0.71
"783","2018-12-19","Grizzlies",0.127,0.235,0.395,"0",0,92,99,"Blazers",0.71
"784","2018-12-19","Hornets",0.462,0.611,0.741,"1",1,110,99,"Cavaliers",0.71
"785","2018-12-19","Jazz",0.364,0.461,0.561,"0",1,108,103,"Warriors",0.71
"786","2018-12-19","Kings",0.339,0.469,0.603,"0",0,113,132,"Thunder",0.71
"787","2018-12-19","Knicks",0.204,0.288,0.389,"0",0,109,131,"76ers",0.71
"788","2018-12-19","Magic",0.359,0.449,0.544,"0",0,90,129,"Spurs",0.71
"789","2018-12-19","Nets",0.4,0.604,0.777,"1",1,96,93,"Bulls",0.71
"790","2018-12-19","Pacers",0.147,0.247,0.383,"0",0,96,99,"Raptors",0.71
"791","2018-12-19","Pelicans",0.266,0.359,0.464,"0",0,115,123,"Bucks",0.71
"792","2018-12-19","Pistons",0.142,0.243,0.383,"0",1,129,123,"Timberwolves",0.71
"793","2018-12-19","Raptors",0.62,0.743,0.837,"1",1,99,96,"Pacers",0.71
"794","2018-12-19","Rockets",0.534,0.612,0.684,"1",1,136,118,"Wizards",0.71
"795","2018-12-19","Spurs",0.448,0.537,0.624,"1",1,129,90,"Magic",0.71
"796","2018-12-19","Suns",0.209,0.289,0.384,"0",1,111,103,"Celtics",0.71
"797","2018-12-19","Thunder",0.391,0.514,0.636,"1",1,132,113,"Kings",0.71
"798","2018-12-19","Timberwolves",0.615,0.744,0.841,"1",0,123,129,"Pistons",0.71
"799","2018-12-19","Warriors",0.434,0.535,0.634,"1",0,103,108,"Jazz",0.71
"800","2018-12-19","Wizards",0.3,0.378,0.462,"0",0,118,136,"Rockets",0.71
"769","2018-12-18","Cavaliers",0.246,0.328,0.422,"0",1,92,91,"Pacers",0.25
"770","2018-12-18","Hawks",0.361,0.446,0.533,"0",1,118,110,"Wizards",0.25
"771","2018-12-18","Lakers",0.38,0.547,0.704,"1",0,110,115,"Nets",0.25
"772","2018-12-18","Mavericks",0.187,0.264,0.358,"0",0,118,126,"Nuggets",0.25
"773","2018-12-18","Nets",0.365,0.482,0.601,"0",1,115,110,"Lakers",0.25
"774","2018-12-18","Nuggets",0.626,0.749,0.841,"1",1,126,118,"Mavericks",0.25
"775","2018-12-18","Pacers",0.568,0.682,0.778,"1",0,91,92,"Cavaliers",0.25
"776","2018-12-18","Wizards",0.456,0.545,0.63,"1",0,110,118,"Hawks",0.25
"753","2018-12-17","76ers",0.329,0.462,0.6,"0",0,96,123,"Spurs",0.62
"754","2018-12-17","Blazers",0.393,0.482,0.573,"0",1,131,127,"Clippers",0.62
"755","2018-12-17","Bucks",0.306,0.401,0.505,"0",1,107,104,"Pistons",0.62
"756","2018-12-17","Bulls",0.21,0.275,0.351,"0",0,96,121,"Thunder",0.62
"757","2018-12-17","Clippers",0.48,0.567,0.651,"1",0,127,131,"Blazers",0.62
"758","2018-12-17","Grizzlies",0.23,0.295,0.37,"0",0,93,110,"Warriors",0.62
"759","2018-12-17","Jazz",0.168,0.243,0.337,"0",0,97,102,"Rockets",0.62
"760","2018-12-17","Kings",0.301,0.417,0.543,"0",0,105,132,"Timberwolves",0.62
"761","2018-12-17","Knicks",0.639,0.719,0.787,"1",0,110,128,"Suns",0.62
"762","2018-12-17","Pistons",0.478,0.583,0.681,"1",0,104,107,"Bucks",0.62
"763","2018-12-17","Rockets",0.666,0.752,0.822,"1",1,102,97,"Jazz",0.62
"764","2018-12-17","Spurs",0.557,0.676,0.775,"1",1,123,96,"76ers",0.62
"765","2018-12-17","Suns",0.254,0.366,0.494,"0",1,128,110,"Knicks",0.62
"766","2018-12-17","Thunder",0.636,0.714,0.78,"1",1,121,96,"Bulls",0.62
"767","2018-12-17","Timberwolves",0.454,0.572,0.683,"1",1,132,105,"Kings",0.62
"768","2018-12-17","Warriors",0.612,0.691,0.761,"1",1,110,93,"Grizzlies",0.62
"739","2018-12-16","76ers",0.426,0.557,0.681,"1",1,128,105,"Cavaliers",0.57
"740","2018-12-16","Cavaliers",0.309,0.411,0.521,"0",0,105,128,"76ers",0.57
"741","2018-12-16","Hawks",0.237,0.306,0.386,"0",0,127,144,"Nets",0.57
"742","2018-12-16","Heat",0.209,0.305,0.422,"0",1,102,96,"Pelicans",0.57
"743","2018-12-16","Kings",0.249,0.316,0.392,"0",1,120,113,"Mavericks",0.57
"744","2018-12-16","Knicks",0.268,0.345,0.432,"0",0,99,110,"Pacers",0.57
"745","2018-12-16","Lakers",0.45,0.558,0.66,"1",0,110,128,"Wizards",0.57
"746","2018-12-16","Mavericks",0.597,0.671,0.738,"1",0,113,120,"Kings",0.57
"747","2018-12-16","Nets",0.591,0.674,0.746,"1",1,144,127,"Hawks",0.57
"748","2018-12-16","Nuggets",0.596,0.673,0.742,"1",1,95,86,"Raptors",0.57
"749","2018-12-16","Pacers",0.561,0.644,0.72,"1",1,110,99,"Knicks",0.57
"750","2018-12-16","Pelicans",0.578,0.692,0.786,"1",0,96,102,"Heat",0.57
"751","2018-12-16","Raptors",0.243,0.307,0.378,"0",0,86,95,"Nuggets",0.57
"752","2018-12-16","Wizards",0.343,0.445,0.552,"0",1,128,110,"Lakers",0.57
"725","2018-12-15","Bulls",0.169,0.243,0.335,"0",1,98,93,"Spurs",0.5
"726","2018-12-15","Celtics",0.402,0.52,0.636,"1",0,104,113,"Pistons",0.5
"727","2018-12-15","Clippers",0.195,0.286,0.399,"0",0,104,110,"Thunder",0.5
"728","2018-12-15","Grizzlies",0.371,0.5,0.629,"0",0,97,105,"Rockets",0.5
"729","2018-12-15","Hornets",0.37,0.486,0.603,"0",0,100,128,"Lakers",0.5
"730","2018-12-15","Jazz",0.356,0.455,0.558,"0",0,89,96,"Magic",0.5
"731","2018-12-15","Lakers",0.446,0.552,0.654,"1",1,128,100,"Hornets",0.5
"732","2018-12-15","Magic",0.411,0.519,0.624,"1",1,96,89,"Jazz",0.5
"733","2018-12-15","Pistons",0.359,0.474,0.592,"0",1,113,104,"Celtics",0.5
"734","2018-12-15","Rockets",0.357,0.476,0.597,"0",1,105,97,"Grizzlies",0.5
"735","2018-12-15","Spurs",0.638,0.746,0.831,"1",0,93,98,"Bulls",0.5
"736","2018-12-15","Suns",0.352,0.466,0.583,"0",1,107,99,"Timberwolves",0.5
"737","2018-12-15","Thunder",0.576,0.691,0.786,"1",1,110,104,"Clippers",0.5
"738","2018-12-15","Timberwolves",0.395,0.506,0.616,"1",0,99,107,"Suns",0.5
"707","2018-12-14","76ers",0.622,0.713,0.79,"1",0,101,113,"Pacers",0.5
"708","2018-12-14","Blazers",0.485,0.649,0.784,"1",1,128,122,"Raptors",0.5
"709","2018-12-14","Bucks",0.451,0.561,0.664,"1",1,114,102,"Cavaliers",0.5
"710","2018-12-14","Cavaliers",0.358,0.445,0.535,"0",0,102,114,"Bucks",0.5
"711","2018-12-14","Celtics",0.585,0.759,0.875,"1",1,129,108,"Hawks",0.5
"712","2018-12-14","Grizzlies",0.622,0.704,0.775,"1",0,97,100,"Heat",0.5
"713","2018-12-14","Hawks",0.174,0.26,0.369,"0",0,108,129,"Celtics",0.5
"714","2018-12-14","Heat",0.218,0.29,0.373,"0",1,100,97,"Grizzlies",0.5
"715","2018-12-14","Hornets",0.557,0.636,0.708,"1",0,124,126,"Knicks",0.5
"716","2018-12-14","Kings",0.345,0.467,0.592,"0",0,125,130,"Warriors",0.5
"717","2018-12-14","Knicks",0.294,0.367,0.446,"0",1,126,124,"Hornets",0.5
"718","2018-12-14","Nets",0.572,0.661,0.739,"1",1,125,118,"Wizards",0.5
"719","2018-12-14","Nuggets",0.309,0.47,0.637,"0",1,109,98,"Thunder",0.5
"720","2018-12-14","Pacers",0.205,0.282,0.375,"0",1,113,101,"76ers",0.5
"721","2018-12-14","Raptors",0.363,0.528,0.688,"1",0,122,128,"Blazers",0.5
"722","2018-12-14","Thunder",0.357,0.517,0.674,"1",0,98,109,"Nuggets",0.5
"723","2018-12-14","Warriors",0.351,0.565,0.757,"1",1,130,125,"Kings",0.5
"724","2018-12-14","Wizards",0.274,0.344,0.421,"0",0,118,125,"Nets",0.5
"699","2018-12-13","Bulls",0.159,0.252,0.374,"0",0,91,97,"Magic",0.75
"700","2018-12-13","Clippers",0.192,0.268,0.361,"0",0,87,125,"Spurs",0.75
"701","2018-12-13","Lakers",0.325,0.485,0.649,"0",0,111,126,"Rockets",0.75
"702","2018-12-13","Magic",0.621,0.757,0.855,"1",1,97,91,"Bulls",0.75
"703","2018-12-13","Mavericks",0.464,0.55,0.633,"1",0,89,99,"Suns",0.75
"704","2018-12-13","Rockets",0.425,0.543,0.656,"1",1,126,111,"Lakers",0.75
"705","2018-12-13","Spurs",0.636,0.735,0.814,"1",1,125,87,"Clippers",0.75
"706","2018-12-13","Suns",0.364,0.447,0.533,"0",1,99,89,"Mavericks",0.75
"677","2018-12-12","76ers",0.579,0.8,0.921,"1",0,124,127,"Nets",0.5
"678","2018-12-12","Blazers",0.161,0.279,0.437,"0",0,83,92,"Grizzlies",0.5
"679","2018-12-12","Bucks",0.42,0.513,0.604,"1",0,97,113,"Pacers",0.5
"680","2018-12-12","Cavaliers",0.503,0.625,0.733,"1",1,113,106,"Knicks",0.5
"681","2018-12-12","Celtics",0.452,0.621,0.765,"1",1,130,125,"Wizards",0.5
"682","2018-12-12","Grizzlies",0.559,0.709,0.824,"1",1,92,83,"Blazers",0.5
"683","2018-12-12","Hawks",0.131,0.228,0.366,"0",0,107,114,"Mavericks",0.5
"684","2018-12-12","Heat",0.189,0.27,0.37,"0",0,84,111,"Jazz",0.5
"685","2018-12-12","Hornets",0.618,0.699,0.769,"1",1,108,107,"Pistons",0.5
"686","2018-12-12","Jazz",0.634,0.734,0.814,"1",1,111,84,"Heat",0.5
"687","2018-12-12","Kings",0.195,0.368,0.584,"0",1,141,130,"Timberwolves",0.5
"688","2018-12-12","Knicks",0.428,0.551,0.668,"1",0,106,113,"Cavaliers",0.5
"689","2018-12-12","Mavericks",0.662,0.783,0.869,"1",1,114,107,"Hawks",0.5
"690","2018-12-12","Nets",0.146,0.247,0.387,"0",1,127,124,"76ers",0.5
"691","2018-12-12","Pacers",0.385,0.476,0.569,"0",1,113,97,"Bucks",0.5
"692","2018-12-12","Pelicans",0.26,0.384,0.524,"0",1,118,114,"Thunder",0.5
"693","2018-12-12","Pistons",0.227,0.298,0.38,"0",0,107,108,"Hornets",0.5
"694","2018-12-12","Raptors",0.18,0.253,0.344,"0",1,113,93,"Warriors",0.5
"695","2018-12-12","Thunder",0.481,0.617,0.737,"1",0,114,118,"Pelicans",0.5
"696","2018-12-12","Timberwolves",0.41,0.615,0.786,"1",0,130,141,"Kings",0.5
"697","2018-12-12","Warriors",0.661,0.754,0.829,"1",0,93,113,"Raptors",0.5
